initial logfile.  27.August 02:02:22 
Start Training 40epochs (start from epoch 29) at:  27.August 02:02:22
epoch: 29  , batch:  0 /794, lr: 0.00010, time(min): 4.3, loss: 1.0604, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 281 /794, lr: 0.00001, time(min): 135.3, loss: 1.0899, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 282 /794, lr: 0.00001, time(min): 135.3, loss: 0.9182, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 283 /794, lr: 0.00001, time(min): 135.3, loss: 1.6951, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 284 /794, lr: 0.00001, time(min): 137.1, loss: 1.2860, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 285 /794, lr: 0.00001, time(min): 137.1, loss: 1.6495, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 286 /794, lr: 0.00001, time(min): 137.2, loss: 1.2395, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 287 /794, lr: 0.00001, time(min): 137.2, loss: 1.4586, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 288 /794, lr: 0.00001, time(min): 137.2, loss: 0.7799, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 289 /794, lr: 0.00001, time(min): 137.2, loss: 1.6539, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 290 /794, lr: 0.00001, time(min): 138.5, loss: 1.0685, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 291 /794, lr: 0.00001, time(min): 138.5, loss: 1.6144, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 292 /794, lr: 0.00001, time(min): 138.6, loss: 1.6483, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 293 /794, lr: 0.00001, time(min): 138.6, loss: 1.1432, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 294 /794, lr: 0.00001, time(min): 138.6, loss: 0.8820, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 295 /794, lr: 0.00001, time(min): 138.6, loss: 1.1570, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 296 /794, lr: 0.00001, time(min): 140.5, loss: 0.8897, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 297 /794, lr: 0.00001, time(min): 140.5, loss: 1.0391, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 298 /794, lr: 0.00001, time(min): 140.5, loss: 0.4599, prec1: 100.00, prec5: 100.00
epoch: 30  , batch: 299 /794, lr: 0.00001, time(min): 140.5, loss: 0.8451, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 300 /794, lr: 0.00001, time(min): 140.6, loss: 0.9704, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 301 /794, lr: 0.00001, time(min): 140.6, loss: 1.3287, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 302 /794, lr: 0.00001, time(min): 143.8, loss: 1.0419, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 303 /794, lr: 0.00001, time(min): 143.8, loss: 1.3655, prec1: 50.00, prec5: 83.33
epoch: 30  , batch: 304 /794, lr: 0.00001, time(min): 143.8, loss: 1.4114, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 305 /794, lr: 0.00001, time(min): 143.8, loss: 1.5976, prec1: 50.00, prec5: 83.33
epoch: 30  , batch: 306 /794, lr: 0.00001, time(min): 143.8, loss: 0.7618, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 307 /794, lr: 0.00001, time(min): 143.9, loss: 1.3123, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 308 /794, lr: 0.00001, time(min): 147.3, loss: 1.1931, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 309 /794, lr: 0.00001, time(min): 147.3, loss: 1.5566, prec1: 50.00, prec5: 83.33
epoch: 30  , batch: 310 /794, lr: 0.00001, time(min): 147.3, loss: 1.6989, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 311 /794, lr: 0.00001, time(min): 147.3, loss: 0.8044, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 312 /794, lr: 0.00001, time(min): 147.3, loss: 1.3429, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 313 /794, lr: 0.00001, time(min): 147.3, loss: 2.0820, prec1: 33.33, prec5: 66.67
epoch: 30  , batch: 314 /794, lr: 0.00001, time(min): 148.8, loss: 1.0537, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 315 /794, lr: 0.00001, time(min): 148.8, loss: 0.7796, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 316 /794, lr: 0.00001, time(min): 148.8, loss: 1.3677, prec1: 0.00, prec5: 100.00
epoch: 30  , batch: 317 /794, lr: 0.00001, time(min): 148.8, loss: 0.6418, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 318 /794, lr: 0.00001, time(min): 149.1, loss: 1.2105, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 319 /794, lr: 0.00001, time(min): 151.4, loss: 1.6344, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 320 /794, lr: 0.00001, time(min): 151.9, loss: 0.8163, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 321 /794, lr: 0.00001, time(min): 151.9, loss: 1.1322, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 322 /794, lr: 0.00001, time(min): 152.0, loss: 0.7623, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 323 /794, lr: 0.00001, time(min): 152.0, loss: 1.3534, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 324 /794, lr: 0.00001, time(min): 152.0, loss: 1.1459, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 325 /794, lr: 0.00001, time(min): 154.4, loss: 1.0294, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 326 /794, lr: 0.00001, time(min): 154.4, loss: 1.7378, prec1: 16.67, prec5: 66.67
epoch: 30  , batch: 327 /794, lr: 0.00001, time(min): 154.4, loss: 1.2992, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 328 /794, lr: 0.00001, time(min): 154.4, loss: 0.9925, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 329 /794, lr: 0.00001, time(min): 154.4, loss: 1.0304, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 330 /794, lr: 0.00001, time(min): 154.5, loss: 0.8346, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 331 /794, lr: 0.00001, time(min): 157.5, loss: 1.3441, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 332 /794, lr: 0.00001, time(min): 157.5, loss: 1.2663, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 333 /794, lr: 0.00001, time(min): 157.5, loss: 1.4125, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 334 /794, lr: 0.00001, time(min): 157.5, loss: 1.2116, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 335 /794, lr: 0.00001, time(min): 157.5, loss: 1.3924, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 336 /794, lr: 0.00001, time(min): 157.5, loss: 1.1639, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 337 /794, lr: 0.00001, time(min): 159.9, loss: 1.7987, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 338 /794, lr: 0.00001, time(min): 159.9, loss: 0.6577, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 339 /794, lr: 0.00001, time(min): 159.9, loss: 1.5066, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 340 /794, lr: 0.00001, time(min): 159.9, loss: 1.0500, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 341 /794, lr: 0.00001, time(min): 159.9, loss: 0.7849, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 342 /794, lr: 0.00001, time(min): 159.9, loss: 1.0102, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 343 /794, lr: 0.00001, time(min): 163.0, loss: 1.1169, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 344 /794, lr: 0.00001, time(min): 163.1, loss: 0.8486, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 345 /794, lr: 0.00001, time(min): 163.1, loss: 1.3451, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 346 /794, lr: 0.00001, time(min): 163.1, loss: 1.2170, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 347 /794, lr: 0.00001, time(min): 163.1, loss: 1.1107, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 348 /794, lr: 0.00001, time(min): 163.1, loss: 0.9770, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 349 /794, lr: 0.00001, time(min): 164.4, loss: 1.3384, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 350 /794, lr: 0.00001, time(min): 165.1, loss: 1.2073, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 351 /794, lr: 0.00001, time(min): 165.1, loss: 1.4387, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 352 /794, lr: 0.00001, time(min): 165.2, loss: 1.1131, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 353 /794, lr: 0.00001, time(min): 165.2, loss: 1.1757, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 354 /794, lr: 0.00001, time(min): 165.2, loss: 0.9719, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 355 /794, lr: 0.00001, time(min): 167.3, loss: 1.5696, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 356 /794, lr: 0.00001, time(min): 167.3, loss: 2.1673, prec1: 16.67, prec5: 83.33
epoch: 30  , batch: 357 /794, lr: 0.00001, time(min): 167.4, loss: 1.1233, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 358 /794, lr: 0.00001, time(min): 167.4, loss: 1.6239, prec1: 33.33, prec5: 83.33
epoch: 30  , batch: 359 /794, lr: 0.00001, time(min): 167.4, loss: 1.7044, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 360 /794, lr: 0.00001, time(min): 167.4, loss: 0.6133, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 361 /794, lr: 0.00001, time(min): 170.1, loss: 1.3240, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 362 /794, lr: 0.00001, time(min): 170.1, loss: 0.7816, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 363 /794, lr: 0.00001, time(min): 170.1, loss: 1.2481, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 364 /794, lr: 0.00001, time(min): 170.2, loss: 0.7229, prec1: 100.00, prec5: 100.00
epoch: 30  , batch: 365 /794, lr: 0.00001, time(min): 170.4, loss: 0.9896, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 366 /794, lr: 0.00001, time(min): 170.4, loss: 1.0908, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 367 /794, lr: 0.00001, time(min): 173.7, loss: 1.2660, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 368 /794, lr: 0.00001, time(min): 173.7, loss: 0.8449, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 369 /794, lr: 0.00001, time(min): 173.7, loss: 0.7297, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 370 /794, lr: 0.00001, time(min): 173.7, loss: 1.2904, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 371 /794, lr: 0.00001, time(min): 173.7, loss: 1.2137, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 372 /794, lr: 0.00001, time(min): 173.7, loss: 1.6726, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 373 /794, lr: 0.00001, time(min): 177.2, loss: 0.8026, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 374 /794, lr: 0.00001, time(min): 177.2, loss: 0.9336, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 375 /794, lr: 0.00001, time(min): 177.2, loss: 0.5626, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 376 /794, lr: 0.00001, time(min): 177.2, loss: 0.9854, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 377 /794, lr: 0.00001, time(min): 177.2, loss: 1.3097, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 378 /794, lr: 0.00001, time(min): 177.2, loss: 1.1691, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 379 /794, lr: 0.00001, time(min): 179.0, loss: 1.1088, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 380 /794, lr: 0.00001, time(min): 179.0, loss: 1.4682, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 381 /794, lr: 0.00001, time(min): 179.0, loss: 1.8242, prec1: 50.00, prec5: 83.33
epoch: 30  , batch: 382 /794, lr: 0.00001, time(min): 179.1, loss: 2.0295, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 383 /794, lr: 0.00001, time(min): 179.1, loss: 1.3432, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 384 /794, lr: 0.00001, time(min): 179.1, loss: 1.6490, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 385 /794, lr: 0.00001, time(min): 180.6, loss: 0.9376, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 386 /794, lr: 0.00001, time(min): 181.3, loss: 1.3095, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 387 /794, lr: 0.00001, time(min): 181.3, loss: 1.0380, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 388 /794, lr: 0.00001, time(min): 181.6, loss: 1.6715, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 389 /794, lr: 0.00001, time(min): 181.6, loss: 1.4826, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 390 /794, lr: 0.00001, time(min): 181.6, loss: 1.0437, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 391 /794, lr: 0.00001, time(min): 181.7, loss: 1.3745, prec1: 33.33, prec5: 83.33
epoch: 30  , batch: 392 /794, lr: 0.00001, time(min): 182.9, loss: 1.1135, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 393 /794, lr: 0.00001, time(min): 182.9, loss: 1.0098, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 394 /794, lr: 0.00001, time(min): 185.2, loss: 2.0326, prec1: 16.67, prec5: 83.33
epoch: 30  , batch: 395 /794, lr: 0.00001, time(min): 185.2, loss: 1.0872, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 396 /794, lr: 0.00001, time(min): 185.2, loss: 2.1321, prec1: 16.67, prec5: 83.33
epoch: 30  , batch: 397 /794, lr: 0.00001, time(min): 185.3, loss: 1.0007, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 398 /794, lr: 0.00001, time(min): 185.3, loss: 0.7376, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 399 /794, lr: 0.00001, time(min): 185.3, loss: 1.5532, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 400 /794, lr: 0.00001, time(min): 188.0, loss: 1.5054, prec1: 50.00, prec5: 83.33
epoch: 30  , batch: 401 /794, lr: 0.00001, time(min): 188.0, loss: 2.7175, prec1: 0.00, prec5: 66.67
epoch: 30  , batch: 402 /794, lr: 0.00001, time(min): 188.0, loss: 0.9414, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 403 /794, lr: 0.00001, time(min): 188.1, loss: 1.5527, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 404 /794, lr: 0.00001, time(min): 188.1, loss: 1.3658, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 405 /794, lr: 0.00001, time(min): 188.1, loss: 0.9139, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 406 /794, lr: 0.00001, time(min): 190.3, loss: 1.0537, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 407 /794, lr: 0.00001, time(min): 190.3, loss: 1.3965, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 408 /794, lr: 0.00001, time(min): 190.3, loss: 1.3612, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 409 /794, lr: 0.00001, time(min): 190.3, loss: 1.4941, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 410 /794, lr: 0.00001, time(min): 190.3, loss: 1.1533, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 411 /794, lr: 0.00001, time(min): 190.3, loss: 0.9839, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 412 /794, lr: 0.00001, time(min): 192.0, loss: 0.7170, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 413 /794, lr: 0.00001, time(min): 192.0, loss: 1.5482, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 414 /794, lr: 0.00001, time(min): 192.0, loss: 1.7630, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 415 /794, lr: 0.00001, time(min): 192.0, loss: 0.7817, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 416 /794, lr: 0.00001, time(min): 192.0, loss: 2.1626, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 417 /794, lr: 0.00001, time(min): 192.1, loss: 1.3602, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 418 /794, lr: 0.00001, time(min): 194.5, loss: 1.2797, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 419 /794, lr: 0.00001, time(min): 194.6, loss: 1.3797, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 420 /794, lr: 0.00001, time(min): 194.6, loss: 0.6784, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 421 /794, lr: 0.00001, time(min): 194.6, loss: 1.9808, prec1: 16.67, prec5: 83.33
epoch: 30  , batch: 422 /794, lr: 0.00001, time(min): 194.6, loss: 2.4982, prec1: 0.00, prec5: 100.00
epoch: 30  , batch: 423 /794, lr: 0.00001, time(min): 194.8, loss: 0.5662, prec1: 100.00, prec5: 100.00
epoch: 30  , batch: 424 /794, lr: 0.00001, time(min): 198.3, loss: 2.0806, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 425 /794, lr: 0.00001, time(min): 198.3, loss: 1.4236, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 426 /794, lr: 0.00001, time(min): 198.3, loss: 1.2450, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 427 /794, lr: 0.00001, time(min): 198.3, loss: 0.8807, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 428 /794, lr: 0.00001, time(min): 198.3, loss: 1.4442, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 429 /794, lr: 0.00001, time(min): 198.3, loss: 1.0670, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 430 /794, lr: 0.00001, time(min): 200.8, loss: 1.1049, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 431 /794, lr: 0.00001, time(min): 200.8, loss: 1.8272, prec1: 33.33, prec5: 83.33
epoch: 30  , batch: 432 /794, lr: 0.00001, time(min): 200.8, loss: 1.2960, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 433 /794, lr: 0.00001, time(min): 200.8, loss: 0.7283, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 434 /794, lr: 0.00001, time(min): 201.5, loss: 0.7797, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 435 /794, lr: 0.00001, time(min): 201.5, loss: 2.1796, prec1: 16.67, prec5: 83.33
epoch: 30  , batch: 436 /794, lr: 0.00001, time(min): 202.6, loss: 1.7687, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 437 /794, lr: 0.00001, time(min): 202.7, loss: 1.0193, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 438 /794, lr: 0.00001, time(min): 202.7, loss: 1.7315, prec1: 16.67, prec5: 83.33
epoch: 30  , batch: 439 /794, lr: 0.00001, time(min): 202.7, loss: 0.5502, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 440 /794, lr: 0.00001, time(min): 205.0, loss: 0.9334, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 441 /794, lr: 0.00001, time(min): 205.1, loss: 0.7332, prec1: 100.00, prec5: 100.00
epoch: 30  , batch: 442 /794, lr: 0.00001, time(min): 206.1, loss: 1.6862, prec1: 33.33, prec5: 83.33
epoch: 30  , batch: 443 /794, lr: 0.00001, time(min): 206.1, loss: 1.4080, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 444 /794, lr: 0.00001, time(min): 206.1, loss: 1.0959, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 445 /794, lr: 0.00001, time(min): 206.1, loss: 0.9061, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 446 /794, lr: 0.00001, time(min): 209.3, loss: 0.9213, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 447 /794, lr: 0.00001, time(min): 209.3, loss: 1.7933, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 448 /794, lr: 0.00001, time(min): 209.4, loss: 1.0312, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 449 /794, lr: 0.00001, time(min): 209.4, loss: 0.8807, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 450 /794, lr: 0.00001, time(min): 209.4, loss: 1.1406, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 451 /794, lr: 0.00001, time(min): 209.4, loss: 0.7045, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 452 /794, lr: 0.00001, time(min): 211.8, loss: 1.2805, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 453 /794, lr: 0.00001, time(min): 211.8, loss: 1.4111, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 454 /794, lr: 0.00001, time(min): 211.8, loss: 0.8007, prec1: 100.00, prec5: 100.00
epoch: 30  , batch: 455 /794, lr: 0.00001, time(min): 211.8, loss: 1.5347, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 456 /794, lr: 0.00001, time(min): 211.9, loss: 1.2434, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 457 /794, lr: 0.00001, time(min): 211.9, loss: 0.9426, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 458 /794, lr: 0.00001, time(min): 213.7, loss: 1.6734, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 459 /794, lr: 0.00001, time(min): 213.7, loss: 0.6683, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 460 /794, lr: 0.00001, time(min): 214.1, loss: 1.1508, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 461 /794, lr: 0.00001, time(min): 214.1, loss: 1.0939, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 462 /794, lr: 0.00001, time(min): 214.1, loss: 0.5723, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 463 /794, lr: 0.00001, time(min): 214.2, loss: 1.3639, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 464 /794, lr: 0.00001, time(min): 216.3, loss: 1.1237, prec1: 83.33, prec5: 83.33
epoch: 30  , batch: 465 /794, lr: 0.00001, time(min): 216.3, loss: 1.1523, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 466 /794, lr: 0.00001, time(min): 216.5, loss: 1.6632, prec1: 0.00, prec5: 100.00
epoch: 30  , batch: 467 /794, lr: 0.00001, time(min): 216.6, loss: 1.7370, prec1: 33.33, prec5: 66.67
epoch: 30  , batch: 468 /794, lr: 0.00001, time(min): 217.3, loss: 1.6944, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 469 /794, lr: 0.00001, time(min): 217.4, loss: 0.9953, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 470 /794, lr: 0.00001, time(min): 218.9, loss: 1.1321, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 471 /794, lr: 0.00001, time(min): 218.9, loss: 1.8759, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 472 /794, lr: 0.00001, time(min): 219.2, loss: 1.0540, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 473 /794, lr: 0.00001, time(min): 219.2, loss: 1.2698, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 474 /794, lr: 0.00001, time(min): 219.2, loss: 1.1580, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 475 /794, lr: 0.00001, time(min): 219.3, loss: 1.0494, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 476 /794, lr: 0.00001, time(min): 221.7, loss: 1.2790, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 477 /794, lr: 0.00001, time(min): 221.7, loss: 1.2668, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 478 /794, lr: 0.00001, time(min): 221.7, loss: 1.5052, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 479 /794, lr: 0.00001, time(min): 221.8, loss: 1.7732, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 480 /794, lr: 0.00001, time(min): 222.3, loss: 0.8870, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 481 /794, lr: 0.00001, time(min): 222.3, loss: 1.0034, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 482 /794, lr: 0.00001, time(min): 223.9, loss: 1.8526, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 483 /794, lr: 0.00001, time(min): 223.9, loss: 1.9212, prec1: 33.33, prec5: 83.33
epoch: 30  , batch: 484 /794, lr: 0.00001, time(min): 223.9, loss: 1.3359, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 485 /794, lr: 0.00001, time(min): 223.9, loss: 1.1158, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 486 /794, lr: 0.00001, time(min): 225.2, loss: 1.4940, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 487 /794, lr: 0.00001, time(min): 225.2, loss: 1.1452, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 488 /794, lr: 0.00001, time(min): 226.8, loss: 1.2093, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 489 /794, lr: 0.00001, time(min): 226.8, loss: 0.9143, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 490 /794, lr: 0.00001, time(min): 226.8, loss: 1.2174, prec1: 50.00, prec5: 100.00
epoch: 30  , batch: 491 /794, lr: 0.00001, time(min): 226.8, loss: 1.8493, prec1: 33.33, prec5: 83.33
epoch: 30  , batch: 492 /794, lr: 0.00001, time(min): 227.9, loss: 1.5220, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 493 /794, lr: 0.00001, time(min): 227.9, loss: 1.1571, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 494 /794, lr: 0.00001, time(min): 229.3, loss: 1.0336, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 495 /794, lr: 0.00001, time(min): 229.6, loss: 0.9569, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 496 /794, lr: 0.00001, time(min): 229.6, loss: 1.3603, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 497 /794, lr: 0.00001, time(min): 229.6, loss: 1.4979, prec1: 33.33, prec5: 100.00
epoch: 30  , batch: 498 /794, lr: 0.00001, time(min): 230.5, loss: 0.5741, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 499 /794, lr: 0.00001, time(min): 230.5, loss: 0.9953, prec1: 66.67, prec5: 100.00
epoch: 30  , batch: 500 /794, lr: 0.00001, time(min): 232.5, loss: 1.7182, prec1: 66.67, prec5: 83.33
epoch: 30  , batch: 501 /794, lr: 0.00001, time(min): 232.5, loss: 1.5780, prec1: 16.67, prec5: 100.00
epoch: 30  , batch: 502 /794, lr: 0.00001, time(min): 232.5, loss: 0.9654, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 503 /794, lr: 0.00001, time(min): 232.5, loss: 0.7539, prec1: 83.33, prec5: 100.00
epoch: 30  , batch: 504 /794, lr: 0.00001, time(min): 233.7, loss: 0.9096, prec1: 83.33, prec5: 100.00
